Train Data
[0, 0, 1, 0, -1, 1, -1, 0, 1]
[1, 1, 1, -1, 0, 0, 1, -1, -1]
[-1, 1, 0, 0, 1, -1, 1, 1, -1]
[-1, 1, 0, -1, 0, 0, -1, 1, 1]
[0, 0, 0, 1, 1, 1, -1, 0, -1]
[0, -1, 0, 0, -1, 0, 1, 1, 1]
[1, -1, -1, 1, 0, 0, 1, -1, 1]
[-1, -1, 1, 1, 1, -1, 1, 0, 0]
[1, -1, 0, 0, -1, 1, 1, -1, 0]
[0, 0, -1, 0, -1, 0, 1, 1, 1]
[-1, 1, -1, 0, -1, 0, 1, 1, 1]
[-1, -1, 0, -1, 0, 1, 1, 1, 1]
[1, 1, -1, 1, -1, 0, -1, 0, 0]
[1, -1, -1, -1, 1, 1, -1, 1, 1]
[0, -1, 0, 1, -1, 1, 1, -1, 0]
[0, 1, 0, -1, 1, -1, -1, 1, 1]
[1, 1, -1, 1, -1, 0, 1, 0, -1]
[-1, -1, -1, 0, 1, 1, 1, -1, 1]
[-1, 0, -1, 1, -1, 1, -1, 1, 1]
[-1, -1, 1, 1, 1, -1, -1, 1, 1]
[-1, 0, 1, 1, 1, -1, 1, 0, -1]
[0, -1, -1, -1, 0, 1, 1, 1, 1]
[1, -1, 0, 1, 1, 1, -1, 0, -1]
[0, 1, 1, -1, 1, 0, 1, -1, -1]
Test Class
1
1
1
1
1
1
1
1
1
1
1
-1
1
1
1
1
1
1
1
-1
1
1
1
1
-1
1
1
-1
-1
1
-1
1
-1
1
-1
1
1
1
-1
1
1
-1
1
1
-1
1
1
-1
1
-1
-1
1
-1
1
1
1
-1
-1
1
1
1
-1
1
1
1
-1
-1
1
1
1
-1
1
-1
1
-1
-1
-1
1
1
-1
1
1
1
-1
-1
1
-1
1
1
1
1
1
1
1
-1
1
1
1
1
1
1
1
1
-1
1
1
1
-1
1
-1
-1
1
1
1
1
1
1
1
1
1
1
-1
1
1
1
1
-1
1
-1
1
1
-1
1
-1
1
1
1
1
-1
1
1
1
-1
1
-1
1
-1
-1
1
-1
1
1
-1
-1
1
1
1
-1
1
1
1
1
1
-1
-1
1
1
-1
-1
1
-1
1
1
1
1
-1
1
1
-1
1
-1
1
1
-1
-1
1
1
-1
-1
1
-1
-1
1
-1
1
-1
1
-1
1
1
-1
-1
1
1
1
1
1
1
-1
1
-1
1
1
1
1
-1
-1
1
1
-1
1
1
1
-1
1
1
-1
-1
1
-1
1
1
1
1
1
1
-1
-1
1
-1
-1
1
1
1
1
1
-1
-1
-1
1
-1
-1
-1
1
1
-1
1
1
1
-1
-1
-1
1
-1
1
1
-1
-1
-1
-1
1
1
1
1
-1
-1
-1
1
1
-1
-1
-1
1
1
-1
1
1
1
1
1
-1
1
1
1
-1
-1
1
1
1
1
-1
1
1
1
-1
1
1
1
1
-1
1
1
1
-1
1
-1
1
1
-1
-1
-1
1
1
1
1
Weights[-0.2   0.36  0.3   0.4   0.36  0.34  0.32  0.32  0.4   0.32]
